transcript,met_module,cor,gene_id,region_soy,blast_soy,Phytozome_link,blast_ara
tr_7589,Module_47,0.756709619,Phvul.001G031100,coding,GLYMA17G35070.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G031100,| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF3054 (InterPro:IPR021414); Has 246 Blast hits to 246 proteins in 119 species: Archae - 14; Bacteria - 181; Metazoa - 0; Fungi - 0; Plants - 45; Viruses - 0; Other Eukaryotes - 6 (source: NCBI BLink). | chr1:16983229-16984408 REVERSE LENGTH=258
tr_19710,Module_47,0.753571429,Phvul.002G214000,coding,GLYMA07G30160.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G214000,| Symbols:  | CONTAINS InterPro DOMAIN/s: CHCH (InterPro:IPR010625); BEST Arabidopsis thaliana protein match is: Cox19-like CHCH family protein (TAIR:AT5G09570.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). | chr5:25748922-25750182 FORWARD LENGTH=144
tr_27197,Module_47,0.753571429,Phvul.003G072600,coding,GLYMA08G40490.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G072600,| Symbols: PP2A-2 | protein phosphatase 2A-2 | chr1:3428705-3430437 REVERSE LENGTH=306
tr_16075,Module_47,0.75,Phvul.001G212900,coding,GLYMA10G01610.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G212900,"| Symbols: CP12-2, CP12 | CP12 domain-containing protein 2 | chr3:23091006-23091401 FORWARD LENGTH=131"
tr_1542,Module_47,0.746428571,Phvul.002G086800,coding,GLYMA02G11760.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G086800,| Symbols:  | mucin-related | chr2:841303-843151 FORWARD LENGTH=314
tr_9628,Module_47,0.742049481,Phvul.006G046300,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G046300,None
tr_17274,Module_47,0.739285714,Phvul.005G027500,coding,GLYMA04G28760.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G027500,| Symbols:  | FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Reactive oxygen species modulator 1 (InterPro:IPR018450); Has 192 Blast hits to 192 proteins in 80 species: Archae - 0; Bacteria - 0; Metazoa - 139; Fungi - 6; Plants - 39; Viruses - 0; Other Eukaryotes - 8 (source: NCBI BLink). | chr3:2523367-2524048 REVERSE LENGTH=74
tr_17238,Module_47,0.738303862,Phvul.008G182900,noncoding,GLYMA14G36150.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G182900,| Symbols: TIFY1 | GATA-type zinc finger protein with TIFY domain | chr4:12645785-12647734 FORWARD LENGTH=317
tr_9202,Module_47,0.735714286,Phvul.006G117600,coding,GLYMA15G15080.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G117600,| Symbols:  | Adenine nucleotide alpha hydrolases-like superfamily protein | chr3:5802728-5804063 REVERSE LENGTH=163
tr_7195,Module_47,0.732142857,Phvul.004G125100,coding,GLYMA16G32710.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.004G125100,| Symbols: CRK31 | cysteine-rich RLK (RECEPTOR-like protein kinase) 31 | chr4:6967729-6970161 FORWARD LENGTH=666
tr_8457,Module_47,0.732142857,Phvul.011G042400,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G042400,None
tr_499,Module_47,0.728571429,Phvul.006G211200,coding,GLYMA08G19590.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G211200,| Symbols:  | Basic-leucine zipper (bZIP) transcription factor family protein | chr5:17738787-17739734 REVERSE LENGTH=315
tr_1750,Module_47,0.725240668,Phvul.003G113000,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G113000,None
tr_16520,Module_47,0.725,Phvul.003G085000,coding,GLYMA13G22960.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G085000,| Symbols:  | Ribonuclease H-like superfamily protein | chr4:14333528-14335255 FORWARD LENGTH=575
tr_26178,Module_47,0.72180037,Phvul.002G315200,coding,GLYMA05G35220.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G315200,| Symbols:  | Peptidyl-tRNA hydrolase family protein | chr1:6345994-6347686 FORWARD LENGTH=288
tr_2109,Module_47,0.721428571,Phvul.010G143200,coding,GLYMA08G21270.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.010G143200,| Symbols: G6PD1 | glucose-6-phosphate dehydrogenase 1 | chr5:13956879-13959686 REVERSE LENGTH=576
tr_1773,Module_47,0.707142857,Phvul.006G189900,coding,GLYMA13G31790.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G189900,| Symbols:  | Transducin/WD40 repeat-like superfamily protein | chr1:22564785-22571555 FORWARD LENGTH=1181
tr_20165,Module_47,0.705571178,Phvul.002G171400,coding,GLYMA08G41270.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G171400,| Symbols:  | Disease resistance protein (TIR-NBS-LRR class) family | chr5:14567771-14571916 REVERSE LENGTH=1191
tr_16421,Module_47,0.703571429,Phvul.010G163800,coding,GLYMA07G00450.3,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.010G163800,"| Symbols:  | unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF1754, eukaryotic (InterPro:IPR013865); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). | chr1:5756150-5756694 FORWARD LENGTH=144"
tr_23166,Module_47,0.702513473,Phvul.009G204100,coding,GLYMA04G31180.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G204100,"| Symbols: SPPA, SPPA1 | signal peptide peptidase | chr1:27824465-27828807 FORWARD LENGTH=677"
tr_25704,Module_47,0.700625838,Phvul.011G214600,coding,GLYMA09G00260.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G214600,"| Symbols: ABA1, LOS6, NPQ2, ATABA1, ZEP, IBS3, ATZEP | zeaxanthin epoxidase (ZEP) (ABA1) | chr5:26754026-26757090 REVERSE LENGTH=610"
tr_5603,Module_48,0.817857143,Phvul.011G130400,,,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G130400,
tr_15801,Module_48,0.764285714,Phvul.008G060500,coding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G060500,| Symbols:  | transmembrane protein-related | chr2:18941564-18945000 REVERSE LENGTH=766
tr_10195,Module_48,0.746428571,Phvul.004G033000,coding,GLYMA13G05840.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.004G033000,| Symbols:  | Saccharopine dehydrogenase  | chr5:15768415-15770274 REVERSE LENGTH=454
tr_13989,Module_48,0.743952811,Phvul.005G124500,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G124500,None
tr_12286,Module_48,0.738355997,Phvul.003G254600,coding,GLYMA16G25240.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G254600,| Symbols:  | ARM repeat superfamily protein | chr4:17245400-17247926 REVERSE LENGTH=718
tr_26042,Module_48,0.735714286,Phvul.002G292000,coding,GLYMA05G37550.3,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G292000,"| Symbols: BLH2, SAW1 | BEL1-like homeodomain 2 | chr4:17369423-17373723 FORWARD LENGTH=739"
tr_26866,Module_48,0.728571429,Phvul.009G010000,coding,GLYMA17G38250.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G010000,| Symbols:  | Pentatricopeptide repeat (PPR) superfamily protein | chr4:7939611-7942898 REVERSE LENGTH=1064
tr_34,Module_48,0.707142857,Phvul.006G025200,coding,GLYMA08G41780.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G025200,| Symbols:  | Mitochondrial transcription termination factor family protein | chr5:2520188-2521405 FORWARD LENGTH=405
tr_3537,Module_48,0.703571429,Phvul.005G110800,coding,GLYMA12G32460.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G110800,| Symbols:  | S-locus lectin protein kinase family protein | chr4:1419278-1422828 REVERSE LENGTH=1010
tr_27059,Module_49,0.882142857,Phvul.001G205300,coding,GLYMA03G37060.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G205300,None
tr_20534,Module_49,0.875469348,Phvul.L005300,coding,GLYMA16G32440.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.L005300,| Symbols:  | peptidoglycan-binding LysM domain-containing protein | chr5:24958325-24958633 FORWARD LENGTH=102
tr_25508,Module_49,0.814680124,Phvul.004G064400,coding,GLYMA19G06190.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.004G064400,| Symbols:  | Cytochrome c oxidase biogenesis protein Cmc1-like | chr5:5246161-5247209 FORWARD LENGTH=95
tr_21951,Module_49,0.807142857,Phvul.009G0298000,coding,GLYMA06G10990.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G0298000,| Symbols: TPPJ | Haloacid dehalogenase-like hydrolase (HAD) superfamily protein | chr5:26019878-26022077 REVERSE LENGTH=370
tr_22393,Module_49,0.80562788,Phvul.002G178100,coding,GLYMA05G27500.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G178100,| Symbols:  | Chaperone DnaJ-domain superfamily protein | chr1:10662851-10664570 REVERSE LENGTH=455
tr_22068,Module_49,0.796428571,Phvul.002G136200,coding,GLYMA01G01770.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G136200,"| Symbols: XTR4, XTH30 | xyloglucan endotransglucosylase/hydrolase 30 | chr1:11575434-11577776 FORWARD LENGTH=343"
tr_10550,Module_49,0.795704036,Phvul.011G014800,coding,GLYMA12G01450.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G014800,"| Symbols: ATPAP27, PAP27 | purple acid phosphatase 27 | chr5:20523575-20526231 REVERSE LENGTH=611"
tr_24778,Module_49,0.784436031,Phvul.007G040100,coding,GLYMA20G26480.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.007G040100,| Symbols:  | Reticulon family protein | chr2:6640191-6641414 FORWARD LENGTH=201
tr_15473,Module_49,0.782142857,Phvul.011G022200,coding,GLYMA12G02230.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G022200,| Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr5:6556493-6558123 FORWARD LENGTH=326
tr_25757,Module_49,0.782142857,Phvul.011G160500,coding,GLYMA06G34250.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G160500,| Symbols:  | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr1:27511722-27514783 REVERSE LENGTH=666
tr_8978,Module_49,0.771428571,Phvul.007G087600,coding,GLYMA20G31370.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.007G087600,"| Symbols: AtRLP13, RLP13 | receptor like protein 13 | chr1:27891555-27895441 REVERSE LENGTH=1000"
tr_13512,Module_49,0.767857143,Phvul.001G009400,coding,GLYMA14G40620.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G009400,| Symbols:  | alpha/beta-Hydrolases superfamily protein | chr4:12539871-12542210 FORWARD LENGTH=418
tr_19416,Module_49,0.767857143,Phvul.008G220600,coding,GLYMA02G42990.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G220600,"| Symbols: PYL4, RCAR10 | PYR1-like 4 | chr2:16050251-16050874 FORWARD LENGTH=207"
tr_63,Module_49,0.764285714,Phvul.006G101700,coding,GLYMA03G40730.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G101700,"| Symbols: BZO2H3, AtbZIP63 | bZIP transcription factor family protein | chr5:10796648-10798147 REVERSE LENGTH=307"
tr_12305,Module_49,0.763994968,Phvul.009G114100,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G114100,None
tr_10993,Module_49,0.757142857,Phvul.001G216000,coding,GLYMA03G38150.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G216000,| Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr2:19350970-19352059 REVERSE LENGTH=257
tr_16454,Module_49,0.757142857,Phvul.001G198100,coding,GLYMA03G36280.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G198100,| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G06380.1); Has 84 Blast hits to 84 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 84; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr3:3695484-3696242 FORWARD LENGTH=252
tr_8279,Module_49,0.75,Phvul.006G176900,coding,GLYMA13G30380.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G176900,| Symbols:  | Ribosomal protein L34 | chr1:10149884-10151155 FORWARD LENGTH=157
tr_10565,Module_49,0.742857143,Phvul.010G039900,coding,GLYMA03G24210.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.010G039900,| Symbols: emb1513 | copper ion transmembrane transporters | chr2:15869269-15870024 REVERSE LENGTH=251
tr_597,Module_49,0.739441245,Phvul.002G088000,coding,GLYMA02G11750.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G088000,| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G26920.1); Has 51 Blast hits to 51 proteins in 15 species: Archae - 0; Bacteria - 2; Metazoa - 2; Fungi - 7; Plants - 29; Viruses - 0; Other Eukaryotes - 11 (source: NCBI BLink). | chr1:26240094-26240627 REVERSE LENGTH=177
tr_24465,Module_49,0.739285714,Phvul.001G242100,coding,GLYMA18G03220.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G242100,| Symbols: LHCB4.3 | light harvesting complex photosystem II | chr2:16745884-16747190 FORWARD LENGTH=276
tr_21013,Module_49,0.735714286,Phvul.006G080000,coding,GLYMA11G31400.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G080000,| Symbols: CRF4 | cytokinin response factor 4 | chr4:13909732-13910739 REVERSE LENGTH=335
tr_1001,Module_49,0.732142857,Phvul.005G113400,coding,GLYMA12G32210.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G113400,| Symbols:  | EXS (ERD1/XPR1/SYG1) family protein | chr5:13893941-13896821 FORWARD LENGTH=457
tr_4722,Module_49,0.731187492,Phvul.010G140500,coding,GLYMA01G42730.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.010G140500,| Symbols:  | Fcf2 pre-rRNA processing protein | chr5:11380190-11381391 FORWARD LENGTH=196
tr_9513,Module_49,0.728571429,Phvul.003G064900,coding,GLYMA08G38840.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G064900,"| Symbols: PHT2;1, ORF02 | phosphate transporter 2;1 | chr3:9756416-9758413 FORWARD LENGTH=587"
tr_9523,Module_49,0.728571429,Phvul.005G042300,coding,GLYMA08G16830.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G042300,| Symbols:  | RING/U-box superfamily protein | chr3:22187635-22188555 FORWARD LENGTH=306
tr_21931,Module_49,0.727165967,Phvul.005G118900,coding,GLYMA12G31520.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G118900,| Symbols:  | Protein of unknown function (DUF3049) | chr5:7315003-7316394 REVERSE LENGTH=463
tr_591,Module_49,0.721428571,Phvul.002G088200,coding,GLYMA02G11740.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G088200,| Symbols: XPO1A | exportin 1A | chr5:5594904-5602467 FORWARD LENGTH=1060
tr_8869,Module_49,0.721428571,Phvul.011G015800,coding,GLYMA12G01540.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G015800,| Symbols: PEX11B | peroxin 11B | chr3:17480798-17481692 FORWARD LENGTH=227
tr_516,Module_49,0.720519021,Phvul.005G158700,coding,GLYMA13G42560.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G158700,| Symbols: BGAL17 | beta-galactosidase 17 | chr1:27457480-27462168 REVERSE LENGTH=697
tr_23061,Module_49,0.717857143,Phvul.010G016000,coding,GLYMA03G12070.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.010G016000,| Symbols: RCA | rubisco activase | chr2:16570951-16573345 REVERSE LENGTH=474
tr_12128,Module_49,0.714285714,Phvul.006G149200,coding,GLYMA15G11540.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G149200,"| Symbols: APR1, APR, PRH19, ATAPR1 | APS reductase 1 | chr4:2325069-2326718 FORWARD LENGTH=465"
tr_18178,Module_49,0.714285714,Phvul.011G177900,coding,GLYMA09G39340.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G177900,| Symbols:  | unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF1352 (InterPro:IPR009787); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). | chr5:20921512-20922818 FORWARD LENGTH=170
tr_830,Module_49,0.710714286,Phvul.009G032600,coding,GLYMA04G10780.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G032600,| Symbols:  | VQ motif-containing protein | chr1:29464003-29464938 REVERSE LENGTH=311
tr_1832,Module_49,0.710714286,Phvul.003G170800,coding,GLYMA04G06940.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G170800,None
tr_3483,Module_49,0.710714286,Phvul.011G174800,coding,GLYMA15G13830.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G174800,| Symbols:  | GTP-binding protein-related | chr1:20963793-20966181 FORWARD LENGTH=421
tr_16940,Module_49,0.710714286,Phvul.002G190600,coding,GLYMA08G09180.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G190600,"| Symbols: SAL1, ALX8, ATSAL1, HOS2, FRY1, RON1 | Inositol monophosphatase family protein | chr5:25609840-25611802 FORWARD LENGTH=407"
tr_4794,Module_49,0.708202669,Phvul.002G094900,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G094900,None
tr_1426,Module_49,0.707142857,Phvul.009G040500,coding,GLYMA04G40350.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G040500,| Symbols: LSU3 | response to low sulfur 3 | chr3:18372659-18372952 REVERSE LENGTH=97
tr_6731,Module_49,0.707142857,Phvul.004G123000,,,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.004G123000,
tr_21021,Module_49,0.707142857,Phvul.011G035000,coding,GLYMA12G03610.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G035000,| Symbols: APX3 | ascorbate peroxidase 3 | chr4:16665007-16667541 REVERSE LENGTH=287
tr_23577,Module_49,0.707142857,Phvul.001G155900,coding,GLYMA19G34320.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G155900,| Symbols:  | Protein of unknown function (DUF506)  | chr3:8152592-8153881 FORWARD LENGTH=370
tr_3467,Module_50,0.842857143,Phvul.004G090100,coding,GLYMA20G16600.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.004G090100,"| Symbols: YSL1, ATYSL1 | YELLOW STRIPE like 1 | chr4:12524581-12527023 FORWARD LENGTH=673"
tr_1424,Module_50,0.839285714,Phvul.007G198400,coding,GLYMA10G29130.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.007G198400,"| Symbols: AtPP2-B15, PP2-B15 | phloem protein 2-B15 | chr1:2949831-2950842 REVERSE LENGTH=289"
tr_9113,Module_50,0.8,Phvul.011G104200,coding,GLYMA06G46150.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G104200,| Symbols:  | MATE efflux family protein | chr3:7638750-7641861 FORWARD LENGTH=506
tr_9098,Module_50,0.792857143,Phvul.002G124800,noncoding,GLYMA01G35420.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G124800,None
tr_4479,Module_50,0.775,Phvul.008G0847000,coding,GLYMA09G41350.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G0847000,| Symbols:  | saposin B domain-containing protein | chr3:19186970-19188436 FORWARD LENGTH=213
tr_22419,Module_50,0.764969028,Phvul.009G151600,coding,GLYMA06G16640.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G151600,| Symbols:  | SAUR-like auxin-responsive protein family  | chr5:21772107-21772535 FORWARD LENGTH=142
tr_13029,Module_50,0.757142857,Phvul.003G198200,coding,GLYMA05G01970.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G198200,| Symbols:  | hypoxia-responsive family protein / zinc finger (C3HC4-type RING finger) family protein | chr3:17725410-17727954 REVERSE LENGTH=349
